,cate,salary
5701,0,40000
5702,3,43500
5703,4,43500
5704,2,38000
5705,1,42000
5706,1,41500
5707,1,50000
5708,1,37500
5709,0,36000
5710,0,50000
5711,1,33500
5712,0,40000
5713,3,43500
5714,4,43500
5715,2,38000
5716,1,42000
5717,1,41500
5718,1,50000
5719,1,37500
5720,0,36000
5721,0,50000
5722,1,33500
5723,0,40000
5724,3,43500
5725,4,43500
5726,2,38000
5727,1,42000
5728,1,41500
5729,1,50000
5730,1,37500
5731,0,36000
5732,0,50000
5733,1,33500
5734,0,40000
5735,3,43500
5736,4,43500
5737,2,38000
5738,1,42000
5739,1,41500
5740,1,50000
5741,1,37500
5742,0,36000
5743,0,50000
5744,1,33500
5745,0,40000
5746,3,43500
5747,4,43500
5748,2,38000
5749,1,42000
5750,1,41500
5751,1,50000
5752,1,37500
5753,0,36000
5754,0,50000
5755,1,33500
5756,0,40000
5757,3,43500
5758,4,43500
5759,2,38000
5760,1,42000
5761,1,41500
5762,1,50000
5763,1,37500
5764,0,36000
5765,0,50000
5766,1,33500
5767,0,40000
5768,3,43500
5769,4,43500
5770,2,38000
5771,1,42000
5772,1,41500
5773,1,50000
5774,1,37500
5775,0,36000
5776,0,50000
5777,1,33500
5778,0,40000
5779,3,43500
5780,4,43500
5781,2,38000
5782,1,42000
5783,1,41500
5784,1,50000
5785,1,37500
5786,0,36000
5787,0,50000
5788,1,33500
5789,0,40000
5790,3,43500
5791,4,43500
5792,2,38000
5793,1,55000
5794,1,28000
5795,0,27000
5796,1,32500
5797,1,70000
5798,1,47500
5799,3,40000
5800,1,35000
5801,3,45850
5802,1,36000
5803,1,38000
5804,3,47500
5805,0,55000
5806,1,35000
5807,1,55000
5808,1,28000
5809,0,27000
5810,1,32500
5811,1,70000
5812,1,47500
5813,3,40000
5814,1,35000
5815,3,45850
5816,1,36000
5817,1,38000
5818,3,47500
5819,0,55000
5820,1,35000
5821,1,55000
5822,1,28000
5823,0,27000
5824,1,32500
5825,1,70000
5826,1,47500
5827,3,40000
5828,1,35000
5829,3,45850
5830,1,36000
5831,1,38000
5832,3,47500
5833,0,55000
5834,1,35000
5835,1,55000
5836,1,28000
5837,3,46000
5838,0,46000
5839,3,35000
5840,3,46000
5841,4,88461
5842,3,47500
5843,4,46000
5844,1,46000
5845,3,46000
5846,3,46000
5847,3,46000
5848,3,47500
5849,3,46000
5850,0,46000
5851,3,35000
5852,3,46000
5853,4,88461
5854,3,47500
5855,4,46000
5856,1,46000
5857,3,46000
5858,3,42500
5859,3,42500
5860,3,40000
5861,3,49500
5862,3,38500
5863,0,40000
5864,3,40000
5865,1,30000
5866,1,30000
5867,1,47500
5868,3,30000
5869,1,30000
5870,2,50000
5871,0,62500
5872,0,33500
5873,1,40000
5874,1,42500
5875,2,36500
5876,3,45000
5877,3,38500
5878,0,40000
5879,3,40000
5880,1,30000
5881,1,30000
5882,1,47500
5883,3,30000
5884,1,30000
5885,2,50000
5886,3,40000
5887,4,47500
5888,3,45500
5889,4,50000
5890,3,45000
5891,3,30000
5892,3,38500
5893,3,60000
5894,3,35500
5895,3,35000
5896,3,40000
5897,3,45000
5898,1,39000
5899,2,37000
5900,2,37000
5901,3,37000
5902,2,37000
5903,1,37000
5904,3,37000
5905,4,34000
5906,4,55000
5907,1,30000
5908,3,70000
5909,3,60000
5910,3,35000
5911,3,70000
5912,3,65000
5913,3,40000
5914,3,50000
5915,4,80000
5916,4,80000
5917,2,37500
5918,3,30000
5919,3,47500
5920,3,47500
5921,4,65000
5922,3,47500
5923,3,50000
5924,3,42500
5925,3,37500
5926,1,36500
5927,2,26000
5928,1,60000
5929,4,34500
5930,2,32500
5931,1,29500
5932,1,39000
5933,3,40000
5934,1,47500
5935,0,44000
5936,2,33000
5937,3,31500
5938,3,42500
5939,3,30125
5940,3,40000
5941,4,43500
5942,3,40000
5943,1,38000
5944,3,40000
5945,2,30000
5946,1,42500
5947,4,35000
5948,4,50800
5949,3,42500
5950,1,42500
5951,0,52500
5952,3,40000
5953,3,45000
5954,4,40000
5955,2,31000
5956,3,41500
5957,0,37500
5958,3,45000
5959,1,35500
5960,3,32400
5961,1,41000
5962,1,41000
5963,3,40000
5964,3,52500
5965,3,52500
5966,2,34150
5967,3,60000
5968,1,39000
5969,3,37500
5970,3,35000
5971,3,40000
5972,3,52500
5973,3,52500
5974,3,42500
5975,1,38250
5976,1,75000
5977,3,52500
5978,3,52500
5979,3,40000
5980,0,35000
5981,0,50000
5982,3,47500
5983,3,47500
5984,1,41750
5985,0,41750
5986,3,52500
5987,3,52500
5988,3,40000
5989,3,40000
5990,3,52500
5991,3,52500
5992,3,40000
5993,3,52500
5994,3,52500
5995,4,191400
5996,4,226200
5997,4,208800
5998,4,226200
5999,2,47500
6000,3,87500
6001,3,125000
6002,4,50000
6003,4,70000
6004,2,34000
6005,3,40000
6006,2,28000
6007,4,52500
6008,3,85000
6009,0,60000
6010,0,80000
6011,3,45000
6012,3,100000
6013,4,60500
6014,4,60500
6015,0,40000
6016,0,60000
6017,0,80000
6018,3,45000
6019,3,100000
6020,4,60500
6021,4,60500
6022,0,40000
6023,4,55000
6024,4,60000
6025,4,76923
6026,4,45000
6027,4,50000
6028,4,55000
6029,3,127500
6030,1,34000
6031,1,34800
6032,4,46500
6033,4,55000
6034,4,60000
6035,4,76923
6036,4,45000
6037,4,50000
6038,4,55000
6039,3,127500
6040,3,40000
6041,4,75000
6042,3,48000
6043,3,76923
6044,4,45000
6045,3,40000
6046,4,75000
6047,4,28000
6048,4,50000
6049,4,50000
6050,4,130000
6051,4,135000
6052,4,135000
6053,4,84615
6054,4,43500
6055,4,50000
6056,1,37500
6057,4,35000
6058,3,65000
6059,0,47000
6060,4,60000
6061,0,47000
6062,4,47000
6063,4,47000
6064,0,47000
6065,4,43500
6066,4,50000
6067,1,37500
6068,4,35000
6069,3,65000
6070,0,47000
6071,4,60000
6072,0,47000
6073,4,47000
6074,4,47000
6075,0,47000
6076,4,43500
6077,4,50000
6078,1,37500
6079,4,35000
6080,3,65000
6081,0,47000
6082,4,60000
6083,0,47000
6084,4,47000
6085,4,47000
6086,0,47000
6087,4,43500
6088,4,50000
6089,1,37500
6090,4,35000
6091,3,65000
6092,0,47000
6093,4,60000
6094,0,47000
6095,4,80000
6096,4,80000
6097,4,80000
6098,4,80000
6099,4,80000
6100,4,80000
6101,4,80000
6102,4,80000
6103,4,80000
6104,4,80000
6105,4,80000
6106,4,80000
6107,4,80000
6108,3,69230
6109,3,69230
6110,3,69230
6111,4,32500
6112,3,43500
6113,4,82500
6114,4,60000
6115,4,28800
6116,4,84615
6117,4,61538
6118,4,84615
6119,4,84615
6120,4,84615
6121,4,84615
6122,4,84615
6123,4,84615
6124,4,84615
6125,4,84615
6126,3,43500
6127,4,82500
6128,4,60000
6129,4,28800
6130,4,84615
6131,4,61538
6132,4,84615
6133,4,84615
6134,4,84615
6135,4,84615
6136,4,84615
6137,4,84615
6138,4,84615
6139,4,84615
6140,3,43500
6141,4,40000
6142,1,40000
6143,4,60000
6144,4,40000
6145,4,33000
6146,3,52500
6147,4,40000
6148,1,40000
6149,4,60000
6150,4,40000
6151,4,33000
6152,3,52500
6153,4,40000
6154,1,40000
6155,4,60000
6156,4,40000
6157,4,33000
6158,3,52500
6159,4,40000
6160,1,40000
6161,4,60000
6162,4,40000
6163,4,33000
6164,3,52500
6165,4,40000
6166,1,40000
6167,4,60000
6168,4,40000
6169,4,35000
6170,4,35000
6171,4,35000
6172,4,35000
6173,4,55000
6174,4,35000
6175,4,35000
6176,4,35000
6177,4,55000
6178,4,35000
6179,4,35000
6180,4,35000
6181,4,55000
6182,4,35000
6183,4,35000
6184,4,35000
6185,4,55000
6186,4,60000
6187,2,33000
6188,4,47500
6189,3,77500
6190,4,47500
6191,2,33000
6192,4,47500
6193,3,77500
6194,4,47500
6195,2,33000
6196,4,47500
6197,3,77500
6198,4,47500
6199,2,33000
6200,4,47500
6201,3,77500
6202,4,47500
6203,2,33000
6204,4,47500
6205,3,77500
6206,4,47500
6207,2,33000
6208,4,47500
6209,3,77500
6210,4,47500
6211,2,33000
6212,4,47500
6213,3,77500
6214,4,47500
6215,4,50000
6216,4,50000
6217,4,50000
6218,4,50000
6219,4,43000
6220,4,48000
6221,4,41500
6222,4,48000
6223,4,45000
6224,1,57500
6225,4,57500
6226,3,45000
6227,3,80000
6228,4,50000
6229,4,40000
6230,3,80000
6231,4,50000
6232,4,40000
6233,4,63461
6234,4,45000
6235,4,34000
6236,2,40000
6237,3,47500
6238,3,51000
6239,4,33000
6240,3,33500
6241,3,33000
6242,4,64500
6243,4,70000
6244,4,77500
6245,4,77500
6246,4,70000
6247,4,70000
6248,4,70000
6249,3,70000
6250,4,65000
6251,4,70000
6252,3,38000
6253,4,77500
6254,4,70000
6255,1,40000
6256,4,72500
6257,4,70000
6258,4,64500
6259,4,64500
6260,4,70000
6261,4,77500
6262,4,77500
6263,4,70000
6264,4,70000
6265,4,70000
6266,4,42500
6267,4,42500
6268,1,76923
6269,4,62500
6270,3,40000
6271,4,44750
6272,3,43000
6273,4,45000
6274,2,47500
6275,2,38300
6276,4,45000
6277,2,47500
6278,3,47500
6279,3,47500
6280,3,47500
6281,4,40500
6282,4,33000
6283,4,38000
6284,4,50000
6285,4,60000
6286,4,45000
6287,4,40000
6288,4,40000
6289,4,40000
6290,2,33000
6291,4,55000
6292,4,60000
6293,1,50000
6294,3,50000
6295,4,60000
6296,1,50000
6297,3,50000
6298,4,60000
6299,1,50000
6300,3,50000
6301,4,60000
6302,1,50000
6303,3,50000
6304,4,60000
6305,1,50000
6306,3,50000
6307,4,60000
6308,1,50000
6309,3,50000
6310,4,60000
6311,1,50000
6312,3,50000
6313,4,60000
6314,1,50000
6315,3,50000
6316,4,60000
6317,1,50000
6318,3,50000
6319,4,60000
6320,1,50000
6321,3,50000
6322,4,60000
6323,1,50000
6324,3,50000
6325,4,60000
6326,1,50000
6327,3,50000
6328,4,60000
6329,1,50000
6330,3,50000
6331,4,60000
6332,1,50000
6333,3,50000
6334,4,60000
6335,1,50000
6336,3,50000
6337,4,60000
6338,1,50000
6339,3,50000
6340,4,60000
6341,1,50000
6342,3,50000
6343,3,48000
6344,3,105000
6345,4,45000
6346,4,48000
6347,3,35000
6348,3,33000
6349,4,53000
6350,4,54500
6351,3,48000
6352,3,105000
6353,4,45000
6354,4,48000
6355,3,35000
6356,3,33000
6357,4,53000
6358,4,54500
6359,3,48000
6360,3,105000
6361,4,45000
6362,4,48000
6363,3,35000
6364,3,33000
6365,4,61000
6366,3,38000
6367,4,68500
6368,4,45000
6369,1,33000
6370,4,45000
6371,2,40000
6372,4,75000
6373,4,42625
6374,4,42625
6375,4,42625
6376,4,42625
6377,2,40000
6378,4,75000
6379,4,42625
6380,4,42625
6381,4,42625
6382,4,42625
6383,2,40000
6384,3,55000
6385,1,40000
6386,4,36500
6387,4,44000
6388,4,39500
6389,4,42500
6390,4,52500
6391,3,50000
6392,2,50000
6393,4,90000
6394,1,43500
6395,1,36000
6396,4,28000
6397,4,36000
6398,2,53500
6399,4,40000
6400,4,45000
6401,3,52500
6402,2,36500
6403,4,47500
6404,3,50000
6405,4,40000
6406,1,42000
6407,3,42500
6408,1,42000
6409,4,33000
6410,3,45000
6411,1,35000
6412,3,42000
6413,3,52500
6414,2,36500
6415,4,47500
6416,3,50000
6417,4,40000
6418,4,70000
6419,4,86500
6420,4,82000
6421,4,111000
6422,4,32190
6423,4,49500
6424,4,55000
6425,3,50000
6426,4,52500
6427,2,50000
6428,4,42500
6429,3,88461
6430,4,60000
6431,3,65000
6432,3,41000
6433,4,49000
6434,4,40000
6435,4,45000
6436,4,42500
6437,4,40000
6438,3,40000
6439,4,45000
6440,3,35500
6441,3,42500
6442,4,45000
6443,4,40000
6444,4,57500
6445,4,35000
6446,2,45000
6447,3,36000
6448,1,40000
6449,3,40000
6450,4,37500
6451,4,35000
6452,4,35000
6453,1,40000
6454,1,40000
6455,4,40000
6456,3,50000
6457,4,70000
6458,2,46500
6459,4,42500
6460,2,36500
6461,2,50000
6462,3,35500
6463,4,40000
6464,4,40000
6465,4,40000
6466,2,40000
6467,2,36500
6468,4,39000
6469,4,50000
6470,4,51000
6471,4,42625
6472,4,42625
6473,0,35000
6474,4,36000
6475,4,40000
6476,4,42500
6477,4,55000
6478,4,50000
6479,3,50000
6480,4,50000
6481,4,53500
6482,3,35000
6483,3,32000
6484,2,46000
6485,3,57500
6486,4,52500
6487,4,48000
6488,2,48000
6489,2,76923
6490,1,40000
6491,4,45000
6492,2,36000
6493,3,51000
6494,3,42500
6495,4,43500
6496,3,42500
6497,4,51000
6498,0,42500
6499,4,58000
6500,4,57500
6501,4,37500
6502,4,41500
6503,3,42500
6504,4,43500
6505,3,42500
6506,2,57500
6507,4,57500
6508,2,57500
6509,2,45000
6510,4,40000
6511,3,47500
6512,3,47500
6513,3,44750
6514,3,47500
6515,3,68500
6516,4,47500
6517,4,50000
6518,3,45000
6519,3,47500
6520,4,34500
6521,3,30000
6522,3,40000
6523,4,37500
6524,1,51500
6525,1,130000
6526,1,55769
6527,1,45000
6528,1,29232
6529,0,61538
6530,3,55000
6531,3,84615
6532,3,54000
6533,1,61538
6534,3,40000
6535,1,40000
6536,1,51500
6537,1,130000
6538,1,55769
6539,1,45000
6540,1,29232
6541,0,61538
6542,3,55000
6543,3,84615
6544,3,54000
6545,1,61538
6546,3,40000
6547,1,40000
6548,1,51500
6549,1,130000
6550,1,55769
6551,1,45000
6552,1,29232
6553,0,61538
6554,3,55000
6555,3,84615
6556,3,54000
6557,1,61538
6558,3,40000
6559,1,40000
6560,1,51500
6561,1,130000
6562,1,55769
6563,1,45000
6564,1,29232
6565,0,61538
6566,3,55000
6567,3,84615
6568,3,54000
6569,1,61538
6570,3,40000
6571,1,40000
6572,1,51500
6573,1,130000
6574,1,55769
6575,1,45000
6576,1,29232
6577,0,61538
6578,3,55000
6579,3,84615
6580,3,54000
6581,1,61538
6582,3,40000
6583,1,40000
6584,1,51500
6585,1,130000
6586,1,55769
6587,1,45000
6588,1,29232
6589,0,61538
6590,3,55000
6591,3,84615
6592,3,54000
6593,1,61538
6594,3,40000
6595,1,40000
6596,1,51500
6597,1,130000
6598,1,55769
6599,1,45000
6600,1,29232
6601,0,61538
6602,3,55000
6603,3,84615
6604,3,54000
6605,1,61538
6606,3,40000
6607,1,40000
6608,1,51500
6609,1,130000
6610,1,55769
6611,1,45000
6612,1,29232
6613,0,61538
6614,3,55000
6615,3,84615
6616,3,54000
6617,1,61538
6618,3,40000
6619,1,40000
6620,1,51500
6621,1,130000
6622,1,55769
6623,1,45000
6624,1,29232
6625,0,61538
6626,3,55000
6627,3,84615
6628,3,54000
6629,1,61538
6630,3,40000
6631,1,40000
6632,1,51500
6633,1,130000
6634,1,55769
6635,1,45000
6636,1,29232
6637,0,61538
6638,3,55000
6639,3,84615
6640,3,54000
6641,1,61538
6642,3,92307
6643,1,69230
6644,3,92307
6645,3,92307
6646,1,58000
6647,3,70000
6648,1,39500
6649,1,47500
6650,0,59500
6651,3,45000
6652,1,68000
6653,1,55000
6654,1,48461
6655,3,61923
6656,3,61923
6657,2,47500
6658,1,50000
6659,3,66538
6660,1,59615
6661,0,69230
6662,3,92307
6663,1,69230
6664,3,92307
6665,3,92307
6666,1,58000
6667,3,70000
6668,1,39500
6669,1,47500
6670,0,59500
6671,3,45000
6672,1,68000
6673,1,55000
6674,1,48461
6675,3,61923
6676,3,61923
6677,2,47500
6678,1,50000
6679,3,66538
6680,1,59615
6681,0,69230
6682,3,92307
6683,1,69230
6684,3,92307
6685,3,92307
6686,1,58000
6687,3,70000
6688,1,39500
6689,1,47500
6690,0,59500
6691,3,45000
6692,1,68000
6693,1,55000
6694,1,48461
6695,3,61923
6696,3,61923
6697,2,47500
6698,1,50000
6699,3,66538
6700,1,59615
6701,0,69230
6702,3,92307
6703,1,69230
6704,3,92307
6705,3,92307
6706,1,58000
6707,3,70000
6708,1,39500
6709,1,47500
6710,0,59500
6711,3,45000
6712,1,68000
6713,1,55000
6714,1,48461
6715,3,61923
6716,3,61923
6717,2,47500
6718,1,50000
6719,3,66538
6720,1,59615
6721,0,69230
6722,0,45000
6723,1,34000
6724,3,57500
6725,1,47000
6726,1,76923
6727,3,53000
6728,3,75000
6729,1,36000
6730,3,61500
6731,0,45000
6732,1,34000
6733,3,57500
6734,1,47000
6735,1,76923
6736,3,53000
6737,3,75000
6738,1,36000
6739,3,61500
6740,0,45000
6741,1,34000
6742,3,57500
6743,1,47000
6744,1,76923
6745,3,53000
6746,3,75000
6747,1,36000
6748,3,61500
6749,0,45000
6750,1,34000
6751,3,57500
6752,1,47000
6753,1,76923
6754,3,53000
6755,3,75000
6756,1,36000
6757,3,61500
6758,0,45000
6759,1,34000
6760,3,57500
6761,1,47000
6762,1,76923
6763,3,53000
6764,3,75000
6765,1,36000
6766,3,61500
6767,0,45000
6768,1,34000
6769,3,57500
6770,1,47000
6771,1,76923
6772,3,53000
6773,3,75000
6774,1,36000
6775,3,61500
6776,0,45000
6777,1,34000
6778,3,57500
6779,1,47000
6780,1,76923
6781,3,53000
6782,3,75000
6783,1,36000
6784,3,61500
6785,0,45000
6786,1,34000
6787,3,57500
6788,1,47000
6789,1,76923
6790,3,53000
6791,3,75000
6792,1,36000
6793,3,61500
6794,0,45000
6795,1,34000
6796,3,57500
6797,1,47000
6798,1,76923
6799,3,53000
6800,3,75000
6801,1,36000
6802,3,61500
6803,0,45000
6804,1,34000
6805,3,57500
6806,1,47000
6807,1,76923
6808,3,53000
6809,3,75000
6810,1,36000
6811,3,61500
6812,0,45000
6813,1,34000
6814,3,57500
6815,1,47000
6816,1,76923
6817,3,53000
6818,3,75000
6819,1,36000
6820,3,61500
6821,0,45000
6822,1,34000
6823,3,57500
6824,1,47000
6825,1,76923
6826,3,53000
6827,3,75000
6828,1,36000
6829,3,61500
6830,0,45000
6831,1,34000
6832,3,57500
6833,1,47000
6834,1,76923
6835,3,53000
6836,3,75000
6837,1,36000
6838,3,61500
6839,0,45000
6840,1,34000
6841,3,57500
6842,1,47000
6843,1,76923
6844,3,53000
6845,3,75000
6846,1,36000
6847,3,61500
6848,0,45000
6849,1,34000
6850,3,57500
6851,1,47000
6852,1,76923
6853,3,53000
6854,3,75000
6855,1,36000
6856,3,61500
6857,0,45000
6858,1,34000
6859,3,57500
6860,1,47000
6861,1,76923
6862,3,53000
6863,3,75000
6864,1,36000
6865,3,61500
6866,0,45000
6867,1,34000
6868,3,57500
6869,1,47000
6870,1,76923
6871,3,53000
6872,3,75000
6873,1,36000
6874,3,61500
6875,0,45000
6876,1,34000
6877,3,57500
6878,1,47000
6879,1,76923
6880,3,53000
6881,3,75000
6882,1,36000
6883,3,61500
6884,0,45000
6885,1,34000
6886,3,57500
6887,1,47000
6888,1,76923
6889,3,53000
6890,3,75000
6891,1,36000
6892,3,61500
6893,0,45000
6894,1,34000
6895,3,57500
6896,1,47000
6897,1,76923
6898,3,53000
6899,3,75000
6900,1,36000
6901,3,61500
6902,1,60000
6903,0,68076
6904,1,56000
6905,0,78846
6906,0,70000
6907,0,60000
6908,3,50000
6909,0,50000
6910,1,60000
6911,0,68076
6912,1,56000
6913,0,78846
6914,0,70000
6915,0,60000
6916,3,50000
6917,0,50000
6918,1,60000
6919,0,68076
6920,1,56000
6921,0,78846
6922,0,70000
6923,0,60000
6924,3,50000
6925,0,50000
6926,1,60000
6927,0,68076
6928,1,56000
6929,0,78846
6930,0,70000
6931,0,60000
6932,3,50000
6933,0,50000
6934,1,60000
6935,0,68076
6936,1,56000
6937,0,78846
6938,0,70000
6939,0,60000
6940,3,50000
6941,0,50000
6942,1,60000
6943,0,68076
6944,1,56000
6945,0,78846
6946,0,70000
6947,0,60000
6948,3,50000
6949,0,50000
6950,1,60000
6951,0,68076
6952,1,56000
6953,0,78846
6954,0,70000
6955,0,60000
6956,3,50000
6957,0,50000
6958,1,60000
6959,0,68076
6960,1,56000
6961,0,78846
6962,0,70000
6963,0,60000
6964,3,50000
6965,0,50000
6966,1,60000
6967,0,68076
6968,1,56000
6969,0,78846
6970,0,70000
6971,0,60000
6972,3,50000
6973,0,50000
6974,1,60000
6975,0,68076
6976,1,56000
6977,0,78846
6978,0,70000
6979,0,60000
6980,3,50000
6981,0,50000
6982,1,60000
6983,0,68076
6984,1,56000
6985,0,78846
6986,0,70000
6987,0,60000
6988,3,50000
6989,0,50000
6990,1,60000
6991,0,68076
6992,1,56000
6993,0,78846
6994,0,70000
6995,0,60000
6996,3,50000
6997,0,50000
6998,1,60000
6999,0,68076
7000,1,56000
7001,0,78846
7002,0,70000
7003,0,60000
7004,3,50000
7005,0,50000
7006,1,60000
7007,0,68076
7008,1,56000
7009,0,78846
7010,0,70000
7011,0,60000
7012,3,50000
7013,0,50000
7014,1,60000
7015,0,68076
7016,1,56000
7017,0,78846
7018,0,70000
7019,0,60000
7020,3,50000
7021,0,50000
7022,1,60000
7023,0,68076
7024,1,56000
7025,0,78846
7026,0,70000
7027,0,60000
7028,3,50000
7029,0,50000
7030,1,60000
7031,0,68076
7032,1,56000
7033,0,78846
7034,0,70000
7035,0,60000
7036,3,50000
7037,0,50000
7038,1,60000
7039,0,68076
7040,1,56000
7041,0,78846
7042,0,70000
7043,0,60000
7044,3,50000
7045,0,50000
7046,1,60000
7047,0,68076
7048,1,56000
7049,0,78846
7050,0,70000
7051,0,60000
7052,3,50000
7053,0,50000
7054,1,60000
7055,0,68076
7056,1,56000
7057,0,78846
7058,0,70000
7059,0,60000
7060,3,50000
7061,0,50000
7062,1,60000
7063,0,68076
7064,1,56000
7065,0,78846
7066,0,110000
7067,1,35000
7068,1,269230
7069,1,34800
7070,1,269230
7071,3,103846
7072,1,44000
7073,1,60000
7074,0,110000
7075,1,52500
7076,3,110000
7077,0,110000
7078,1,35000
7079,1,269230
7080,1,34800
7081,1,269230
7082,3,103846
7083,1,44000
7084,1,60000
7085,0,110000
7086,1,52500
7087,3,110000
7088,0,110000
7089,1,35000
7090,1,269230
7091,1,34800
7092,1,269230
7093,3,103846
7094,1,44000
7095,1,60000
7096,0,110000
7097,1,52500
7098,3,110000
7099,0,110000
7100,1,35000
7101,1,269230
7102,1,34800
7103,1,269230
7104,3,103846
7105,1,44000
7106,1,60000
7107,0,110000
7108,1,52500
7109,3,110000
7110,0,110000
7111,1,35000
7112,1,269230
7113,1,34800
7114,1,269230
7115,3,103846
7116,1,44000
7117,1,60000
7118,0,110000
7119,1,52500
7120,3,110000
7121,0,110000
7122,1,35000
7123,1,269230
7124,1,34800
7125,1,269230
7126,3,103846
7127,1,44000
7128,1,60000
7129,0,110000
7130,1,52500
7131,3,110000
7132,0,110000
7133,1,35000
7134,1,269230
7135,1,34800
7136,1,269230
7137,3,103846
7138,1,44000
7139,1,60000
7140,0,110000
7141,1,52500
7142,3,110000
7143,0,110000
7144,1,35000
7145,1,269230
7146,1,34800
7147,1,269230
7148,3,103846
7149,1,44000
7150,1,60000
7151,0,110000
7152,1,52500
7153,3,110000
7154,0,110000
7155,1,35000
